number of rooms;area of apartment;number of floors;apartment floor;price;year of construction;elevator;concierge;garbage chute;repair_дизайнерский;repair_евро;repair_косметический;repair_требует ремонта;bathroom_несколько;bathroom_раздельный;bathroom_совмещенный;terrace_балкон;terrace_лоджия;terrace_нет;type of house_блочный;type of house_деревянный;type of house_кирпичный;type of house_монолитный;type of house_панельный;district_Дзержинский;district_Индустриальный;district_Кировский;district_Ленинский;district_Мотовилихинский;district_Орджоникидзевский;district_Свердловский;parking_за шлагбаумом во дворе;parking_открытая во дворе;parking_наземная многоуровневая;parking_подземная;lat;lon;edu;health;culture;eat;distance
1.0;33.0;5.0;3.0;2150000.0;1971.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.037415;56.025723;4.0;2.0;0.0;22.0;12368.51
2.0;37.8;5.0;5.0;2200000.0;1969.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00828;55.96004;2.0;4.0;0.0;18.0;15876.42
3.0;105.0;13.0;3.0;8500000.0;1999.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.014896;56.25968;59.0;35.0;10.0;364.0;1849.0
4.0;110.0;17.0;5.0;10500000.0;2012.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.01435;56.299232;53.0;27.0;8.0;291.0;4134.73
3.0;58.1;9.0;9.0;4000000.0;1977.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.995987;56.154236;16.0;19.0;6.0;153.0;4715.44
2.0;44.5;5.0;5.0;3100000.0;1962.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.969513;56.15743;13.0;18.0;3.0;99.0;6226.06
1.0;31.0;5.0;5.0;1400000.0;1978.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.085335;56.406696;8.0;3.0;0.0;5.0;13350.14
1.0;29.7;5.0;1.0;2790000.0;1962.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.98796;56.257923;63.0;39.0;11.0;384.0;3012.93
1.0;34.0;7.0;4.0;2550000.0;2014.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.030437;56.32587;38.0;15.0;0.0;98.0;6099.54
1.0;31.1;2.0;1.0;1500000.0;1957.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.960464;56.238636;17.0;20.0;3.0;136.0;5586.44
1.0;30.0;5.0;4.0;2500000.0;1970.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.967384;56.166077;12.0;20.0;4.0;106.0;6075.01
4.0;111.9;19.0;10.0;9690000.0;2007.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99204;56.13565;8.0;17.0;3.0;110.0;5895.36
3.0;78.2;18.0;11.0;7000000.0;2006.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.021717;56.28821;53.0;28.0;8.0;305.0;3681.93
2.0;52.0;5.0;2.0;3350000.0;1990.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.023045;56.006065;2.0;3.0;0.0;22.0;13234.19
3.0;68.1;10.0;1.0;4100000.0;2000.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.035248;56.1459;8.0;6.0;2.0;53.0;5640.9
1.0;34.0;5.0;5.0;1750000.0;2015.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.09611;56.36992;10.0;6.0;2.0;14.0;12614.41
1.0;38.2;10.0;8.0;2850000.0;2005.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.96706;56.145782;8.0;14.0;1.0;70.0;6901.29
3.0;72.9;19.0;8.0;6900000.0;2014.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99465;56.197388;42.0;38.0;11.0;355.0;2580.45
1.0;41.3;12.0;10.0;3850000.0;2021.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.01117;56.33089;41.0;17.0;1.0;141.0;5978.04
2.0;64.8;15.0;9.0;5500000.0;2011.0;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.977753;56.16945;16.0;24.0;7.0;160.0;5073.29
2.0;56.0;10.0;9.0;2790000.0;2015.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.136257;56.39686;2.0;3.0;0.0;1.0;17110.41
4.0;61.5;5.0;4.0;3310000.0;1966.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.994816;56.30367;54.0;29.0;6.0;300.0;4707.8
1.0;31.8;5.0;5.0;3100000.0;1964.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.99964;56.253887;63.0;41.0;11.0;380.0;1876.68
1.0;29.6;9.0;5.0;2500000.0;1980.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.98873;56.240986;60.0;42.0;11.0;387.0;2510.15
1.0;30.0;5.0;5.0;2900000.0;1962.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00857;56.203194;43.0;37.0;11.0;363.0;1560.77
1.0;36.3;17.0;16.0;2700000.0;2014.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.051746;56.351707;9.0;2.0;0.0;13.0;8540.34
4.0;135.3;16.0;3.0;8130000.0;2005.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00221;56.177505;36.0;37.0;11.0;337.0;3195.15
1.0;30.9;5.0;1.0;2600000.0;1965.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.986916;56.201996;41.0;39.0;11.0;360.0;3077.61
2.0;45.0;5.0;3.0;2880000.0;1970.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.963303;56.227642;21.0;22.0;4.0;188.0;5245.73
1.0;18.0;5.0;1.0;460000.0;1981.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.958187;56.238377;15.0;20.0;3.0;119.0;5837.16
3.0;61.9;9.0;4.0;2900000.0;1980.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.102287;56.387882;8.0;4.0;2.0;8.0;13829.72
2.0;60.0;17.0;5.0;3300000.0;2009.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.13424;56.40136;2.0;3.0;0.0;1.0;17082.8
2.0;63.0;3.0;3.0;3220000.0;1953.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.962563;56.2433;27.0;21.0;4.0;162.0;5389.06
4.0;106.6;4.0;2.0;4000000.0;1942.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99603;55.943184;1.0;4.0;0.0;17.0;16947.04
4.0;107.0;17.0;10.0;10100000.0;2012.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.01435;56.299232;53.0;27.0;8.0;291.0;4134.73
1.0;31.4;5.0;4.0;1650000.0;1964.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.11568;56.29691;3.0;4.0;2.0;11.0;12358.76
3.0;86.0;5.0;5.0;6000000.0;1960.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.997715;56.256268;63.0;40.0;11.0;383.0;2122.95
1.0;37.0;16.0;14.0;2700000.0;2012.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.047836;56.086597;6.0;0.0;0.0;15.0;9384.03
3.0;68.0;10.0;7.0;4900000.0;1985.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.997936;56.143467;13.0;17.0;5.0;121.0;5254.84
3.0;88.0;15.0;3.0;5999000.0;1995.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.977985;56.170315;16.0;26.0;7.0;162.0;5019.27
3.0;63.0;10.0;10.0;4600000.0;2000.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.038307;56.12151;6.0;0.0;0.0;22.0;7071.96
3.0;90.0;13.0;7.0;7800000.0;2004.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.996876;56.193237;40.0;38.0;11.0;354.0;2614.12
1.0;33.0;5.0;3.0;1950000.0;1985.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.02408;56.00507;2.0;3.0;0.0;22.0;13304.87
1.0;37.5;16.0;10.0;3800000.0;2013.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.03515;56.14243;8.0;5.0;2.0;49.0;5815.07
1.0;31.0;6.0;5.0;2800000.0;2021.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.959244;56.232162;15.0;20.0;3.0;122.0;5698.27
1.0;20.7;26.0;8.0;2350000.0;2021.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.038383;56.038036;5.0;1.0;0.0;15.0;11694.04
2.0;40.0;5.0;4.0;2100000.0;1967.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.018528;55.975807;2.0;4.0;0.0;22.0;14970.31
3.0;58.1;9.0;8.0;3100000.0;1983.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.10972;56.285225;3.0;3.0;2.0;11.0;11518.43
3.0;77.3;16.0;2.0;6800000.0;2015.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.990772;56.24033;60.0;42.0;11.0;389.0;2281.23
4.0;82.5;9.0;7.0;6580000.0;1984.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.002125;56.2617;63.0;37.0;10.0;377.0;2114.59
1.0;41.5;16.0;6.0;2800000.0;2018.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.068268;56.353928;9.0;0.0;1.0;6.0;9750.26
1.0;32.4;5.0;3.0;2700000.0;1959.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.005463;56.245544;63.0;42.0;11.0;386.0;1099.32
3.0;67.0;9.0;7.0;4000000.0;1985.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.980434;56.285446;57.0;30.0;6.0;307.0;4695.68
1.0;31.0;2.0;2.0;2300000.0;1961.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.97273;56.2065;29.0;33.0;11.0;314.0;4408.59
1.0;41.3;10.0;10.0;2350000.0;2016.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.08714;56.408234;6.0;3.0;0.0;4.0;13546.31
3.0;75.8;17.0;11.0;5600000.0;2000.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.995457;56.286716;58.0;32.0;8.0;343.0;3765.16
4.0;81.0;9.0;3.0;5350000.0;1985.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99026;56.234028;60.0;42.0;11.0;390.0;2262.31
2.0;43.5;9.0;1.0;3200000.0;1978.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;57.998775;56.296272;55.0;29.0;8.0;321.0;4147.15
2.0;42.8;5.0;3.0;2200000.0;1964.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.029354;55.843067;3.0;1.0;0.0;4.0;22857.4
2.0;56.0;9.0;6.0;4450000.0;1985.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.00764;56.258804;62.0;37.0;10.0;375.0;1758.37
1.0;41.9;10.0;4.0;3150000.0;2001.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.9688;56.19454;18.0;27.0;8.0;193.0;5069.79
1.0;21.0;9.0;6.0;2250000.0;1983.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.995922;56.209198;48.0;39.0;11.0;377.0;2009.08
1.0;27.0;5.0;4.0;2199999.0;1960.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.01607;56.285244;53.0;29.0;8.0;318.0;3346.58
4.0;85.2;10.0;8.0;4450000.0;1988.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.96946;56.22473;33.0;35.0;11.0;309.0;4568.17
1.0;35.7;10.0;5.0;2180000.0;2009.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.13616;56.395546;2.0;3.0;0.0;1.0;17057.1
1.0;43.2;23.0;16.0;4130000.0;2021.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.974728;56.18516;18.0;27.0;9.0;206.0;4754.61
1.0;51.4;4.0;1.0;1728042.0;1950.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.96314;56.243435;28.0;21.0;4.0;172.0;5326.95
2.0;44.0;5.0;1.0;2530000.0;1968.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.960815;56.224937;15.0;20.0;3.0;135.0;5527.55
2.0;53.0;10.0;10.0;3500000.0;2011.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.08549;56.41214;6.0;3.0;0.0;4.0;13612.59
3.0;71.1;16.0;2.0;4600000.0;1997.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.032166;56.30856;49.0;19.0;3.0;220.0;5248.98
1.0;21.1;26.0;26.0;2560000.0;2021.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.038383;56.038036;5.0;1.0;0.0;15.0;11694.04
2.0;58.7;25.0;15.0;4250000.0;2019.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.989952;56.26766;61.0;37.0;10.0;373.0;3205.18
3.0;52.1;9.0;8.0;4100000.0;1972.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.00115;56.272964;61.0;37.0;9.0;367.0;2765.84
3.0;63.7;25.0;9.0;5600000.0;2019.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.96669;56.152454;9.0;15.0;2.0;81.0;6655.82
2.0;73.0;5.0;5.0;8700000.0;2009.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.04745;56.6031;0.0;0.0;0.0;0.0;22387.19
3.0;74.0;10.0;4.0;4600000.0;2009.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.084633;56.405716;9.0;3.0;0.0;5.0;13256.29
1.0;32.0;5.0;5.0;2400000.0;1987.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.017746;56.290306;52.0;28.0;8.0;305.0;3676.55
1.0;32.0;5.0;5.0;2400000.0;1987.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.017746;56.290306;52.0;28.0;8.0;305.0;3676.55
