number of rooms;area of apartment;number of floors;apartment floor;price;year of construction;elevator;full address;concierge;garbage chute;repair_дизайнерский;repair_евро;repair_косметический;repair_требует ремонта;bathroom_несколько;bathroom_раздельный;bathroom_совмещенный;terrace_балкон;terrace_лоджия;terrace_нет;type of house_блочный;type of house_деревянный;type of house_кирпичный;type of house_монолитный;type of house_панельный;district_Дзержинский;district_Индустриальный;district_Кировский;district_Ленинский;district_Мотовилихинский;district_Орджоникидзевский;district_Свердловский;parking_за шлагбаумом во дворе;parking_открытая во дворе;parking_наземная многоуровневая;parking_подземная;lat;lon
2;59.6;4;3;2980000.0;1954;0.0;Пермский край, Пермь, ул. Куйбышева, 157;0;0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.961759;56.243332
1;40.8;3;1;1699000.0;2017;0.0;Пермь, Парусная улица, 5;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.02876;56.02708
4;81.2;10;4;5670000.0;2005;1.0;Пермский край, Пермь, ул. Карпинского, 120;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.96745;56.200537
2;56.3;19;8;4990000.0;2013;2.0;Пермский край, Пермь, ул. Чернышевского, 15Г;1;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.996107;56.272026
2;57.7;19;16;5550000.0;2014;2.0;Пермский край, Пермь, Рабочая ул., 9А;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.994653;56.197386
2;49.3;17;11;4250000.0;2019;1.0;Пермский край, Пермь, Кронштадтская ул., 45;1;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.99804;56.201335
2;42.0;5;5;3500000.0;1965;0.0;Пермский край, Пермь, шоссе Космонавтов, 199;0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.973365;56.158646
3;83.1;20;12;7599000.0;2011;2.0;Пермский край, Пермь, ул. Юрша, 84;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.001979;56.305096
3;71.0;9;9;4400000.0;1978;1.0;Пермский край, Пермь, ул. Карпинского, 77;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.97764;56.21836
2;45.5;5;4;3550000.0;1974;0.0;Пермский край, Пермь, Холмогорская ул., 6;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.983995;56.29042
2;52.0;5;2;3560000.0;1953;0.0;Пермский край, Пермь, Комсомольский проспект, 58;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.999806;56.250479
1;29.0;5;5;2100000.0;1970;0.0;Пермский край, Пермь, ул. Писарева, 34;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.11183;56.304549
4;175.0;7;6;16200000.0;2003;1.0;Пермский край, Пермь, ул. Краснова, 32;1;1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.004885;56.242037
3;83.1;20;12;7599000.0;2011;2.0;Пермский край, Пермь, ул. Юрша, 84;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.001979;56.305096
3;71.0;9;9;4400000.0;1978;1.0;Пермский край, Пермь, ул. Карпинского, 77;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.97764;56.21836
2;52.0;5;2;3560000.0;1953;0.0;Пермский край, Пермь, Комсомольский проспект, 58;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.999806;56.250479
1;29.0;5;5;2100000.0;1970;0.0;Пермский край, Пермь, ул. Писарева, 34;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.11183;56.304549
4;175.0;7;6;16200000.0;2003;1.0;Пермский край, Пермь, ул. Краснова, 32;1;1;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.004885;56.242037
2;42.0;5;2;2550000.0;1967;0.0;Пермский край, Пермь, Закамская ул., 35;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.002916;55.954844
1;34.0;7;4;2550000.0;2014;1.0;Пермский край, Пермь, Красногвардейская ул., 2;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.030436;56.32587
3;86.3;12;4;7500000.0;2009;1.0;Пермь, улица Докучаева, 42;0;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.035863;56.143367
3;57.5;5;4;2800000.0;1980;0.0;Пермский край, Пермь, Экскаваторная ул., 53;0;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.95972;56.149524
3;60.0;5;1;2850000.0;1978;0.0;Пермский край, Пермь, Ласьвинская ул., 70;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.011361;55.930707
2;45.5;5;4;3550000.0;1974;0.0;Пермский край, Пермь, Холмогорская ул., 6;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.983995;56.29042
1;34.6;10;7;2970000.0;1991;1.0;Пермский край, Пермь, ул. Юрша, 21;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.004007;56.303143
3;54.4;3;1;2300000.0;1962;0.0;Пермский край, Пермь, ул. Карпинского, 53;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.981321;56.217295
3;89.5;20;4;9200000.0;2014;2.0;Пермский край, Пермь, ул. Белинского, 31;1;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.999823;56.268544
1;29.7;5;1;2200000.0;1965;0.0;Пермский край, Пермь, шоссе Космонавтов, 207;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.971161;56.155412
3;68.0;16;8;4500000.0;2001;2.0;Пермский край, Пермь, Норильская ул., 11;0;0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.968798;56.194539
2;51.0;11;9;5100000.0;2020;1.0;Пермский край, Пермь, ул. Шмидта, 56;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.003555;56.300992
2;44.0;5;2;2890000.0;1969;0.0;Пермский край, Пермь, Тбилисская ул., 13;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.963046;56.213596
1;40.1;16;16;2450000.0;2014;1.0;Пермский край, Пермь, Янаульская ул., 18;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.101668;56.305989
2;43.7;5;3;2998154.0;1969;0.0;Пермский край, Пермь, ул. Добролюбова, 20;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.015914;56.301524
3;66.4;9;2;3200000.0;1987;1.0;Пермский край, Пермь, ул. Зенкова, 8;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.033256;56.320432
1;43.0;16;5;2780000.0;2010;1.0;Пермский край, Пермь, Целинная ул., 55;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.050801;56.347954
3;60.4;9;2;4150000.0;1979;1.0;Пермский край, Пермь, ул. Яблочкова, 23Б;0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.971182;56.223249
3;73.0;16;7;8990000.0;2013;1.0;Пермский край, Пермь, ул. Куйбышева, 61;1;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.061249;56.603668
1;42.8;23;13;4500000.0;2012;2.0;Пермский край, Пермь, ул. Татьяны Барамзиной, 54;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.001167;56.182643
2;45.0;5;2;2800000.0;1975;0.0;Пермский край, Пермь, Запорожская ул., 5;0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.984857;56.291233
2;43.5;5;2;3500000.0;1961;0.0;Пермский край, Пермь, ул. Мира, 51;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.049996;56.571574
1;30.9;5;5;2350000.0;1963;0.0;Пермский край, Пермь, ул. Танкистов, 74;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.978335;56.198228
3;59.9;16;1;5500000.0;2020;1.0;Пермский край, Пермь, Сапфирная ул., 14;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.00995;56.332375
1;30.7;5;4;1949000.0;1963;0.0;Пермский край, Пермь, Хабаровская ул., 159;0;0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.046516;56.088446
3;83.6;25;6;11290000.0;2018;3.0;Пермский край, Пермь, ул. Революции, 22;1;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.027246;56.204485
2;59.6;10;2;5200000.0;2001;1.0;Пермский край, Пермь, ул. Революции, 8;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.035192;56.255152
1;37.6;19;7;3500000.0;2019;1.0;Пермский край, Пермь, Холмогорская ул., 4Г;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.985851;56.282286
2;165.0;5;1;7500000.0;1962;0.0;Пермский край, Пермь, ул. Героев Хасана, 19;0;0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.987307;56.257966
3;76.2;10;6;3850000.0;2016;1.0;Пермский край, Пермь, Молдавская ул., 10А;0;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.087141;56.408235
1;50.9;17;13;4300000.0;2010;1.0;Пермский край, Пермь, ул. Танкистов, 9;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.98921;56.214626
3;60.7;5;4;3600000.0;1974;0.0;Пермский край, Пермь, ул. Солдатова, 6;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.962308;56.227175
2;56.1;25;18;4500000.0;2018;1.0;Пермский край, Пермь, ул. Красные Казармы, 68;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.990853;56.267871
1;35.2;14;8;2800000.0;1981;1.0;Пермский край, Пермь, ул. Моторостроителей, 21;0;1;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.982383;56.230983
3;53.6;9;9;3800000.0;1971;1.0;Пермский край, Пермь, шоссе Космонавтов, 72;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.996335;56.217163
4;100.2;8;5;9300000.0;2003;1.0;Пермский край, Пермь, Екатерининская ул., 165;0;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.003533;56.212042
2;48.0;9;4;3400000.0;1990;1.0;Пермский край, Пермь, ул. Карпинского, 107;0;1;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.964675;56.20029
3;52.6;9;2;3400000.0;1978;1.0;Пермский край, Пермь, ул. Лодыгина, 56;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.968748;56.213889
1;35.0;25;5;3700000.0;2021;2.0;Пермский край, Пермь, ул. Карпинского, 14;1;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.956181;56.190663
3;70.0;16;3;6700000.0;1996;1.0;Пермский край, Пермь, Петропавловская ул., 119;1;1;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.005709;56.194374
1;38.4;7;4;2999000.0;2007;1.0;Пермский край, Пермь, Транспортная ул., 11;1;1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.033958;56.137451
2;49.1;10;10;4700000.0;1991;1.0;Пермский край, Пермь, ул. Луначарского, 51;0;1;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.008353;56.244942
3;60.3;5;2;3990000.0;1968;0.0;Пермский край, Пермь, Грузинская ул., 5;0;0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.000732;56.208396
1;34.2;5;5;1580000.0;2016;0.0;Пермский край, Пермь, Ольховская ул., 4;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.096431;56.369194
3;117.8;18;16;15000000.0;2005;1.0;Пермский край, Пермь, ул. 25 Октября, 72;1;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.001787;56.261971
1;51.4;4;1;1728042.0;1950;0.0;Пермский край, Пермь, ул. Куйбышева, 153;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.96314;56.243436
2;53.4;10;8;4990000.0;1992;1.0;Пермский край, Пермь, Парковый проспект, 33;0;1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.998434;56.165221
3;94.0;25;22;7990000.0;2012;2.0;Пермский край, Пермь, ул. Космонавта Беляева, 40В;1;0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.970137;56.169464
4;140.0;12;5;14500000.0;2007;1.0;Пермский край, Пермь, Сибирская ул., 46;1;0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.004013;56.257856
2;42.0;2;1;1790000.0;1960;0.0;Пермский край, Пермь, Чебоксарская ул., 12;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.005552;55.916682
1;44.5;25;4;3980000.0;2019;2.0;Пермский край, Пермь, ул. Героев Хасана, 11Б;1;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.990766;56.259154
1;30.9;5;1;1250000.0;1961;0.0;Пермский край, Пермь, ул. Победы, 33;0;0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.007881;55.922535
3;52.0;5;4;3750000.0;1974;0.0;Пермский край, Пермь, ул. Крисанова, 13;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.009129;56.210706
1;32.9;5;3;1670000.0;1985;0.0;Пермский край, Пермь, ул. Александра Пархоменко, 12;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;58.079818;56.36107
3;77.8;20;19;6450000.0;2019;1.0;Пермский край, Пермь, ул. Василия Татищева, 6;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.990833;56.263252
3;68.4;10;2;5600000.0;1989;1.0;Пермский край, Пермь, ул. Максима Горького, 65;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.004925;56.260743
2;65.0;16;16;5950000.0;2008;1.0;Пермский край, Пермь, ул. Голева, 13А;0;1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.997576;56.215274
1;30.3;5;5;1950000.0;1966;0.0;Пермский край, Пермь, Закамская ул., 37;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.003902;55.954945
3;89.1;25;3;6990000.0;2010;2.0;Пермский край, Пермь, шоссе Космонавтов, 215;1;0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57.969802;56.15356
1;34.0;7;4;2550000.0;2014;1.0;Пермский край, Пермь, Красногвардейская ул., 2;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;58.030436;56.32587
2;55.8;25;8;4600000.0;2019;2.0;Пермский край, Пермь, ул. Василия Татищева, 8;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.990863;56.265452
3;60.5;9;6;4600000.0;1971;1.0;Пермский край, Пермь, Петропавловская ул., 79;0;1;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.011384;56.222418
2;56.3;19;8;4980000.0;2013;0.0;Пермский край, Пермь, ул. Чернышевского, 15Г;0;0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.996107;56.272026
1;31.1;2;1;1500000.0;1957;0.0;Пермский край, Пермь, Кузбасская ул., 41;0;0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.960466;56.238635
4;163.6;25;18;16990000.0;2009;2.0;Пермский край, Пермь, ул. Чернышевского, 15А;1;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;57.996518;56.267304
